Date,Price,Volatility,Volume
2018-05-04,167.8898162841797,4.4300079345703125,506100
2018-05-07,169.34201049804688,1.75,749000
2018-05-08,169.98744201660156,1.7299957275390625,637800
2018-05-09,172.21803283691406,2.4300079345703125,504000
2018-05-10,174.2682342529297,1.8499908447265625,577100
2018-05-11,173.76515197753906,1.339996337890625,395800
2018-05-14,173.54685974121094,1.829986572265625,782100
2018-05-15,172.03768920898438,1.3899993896484375,672000
2018-05-16,172.93939208984375,1.4600067138671875,329900
2018-05-17,172.0851593017578,2.3199920654296875,326100
2018-05-18,171.4207305908203,1.100006103515625,279400
2018-05-21,172.75901794433594,2.0500030517578125,360000
2018-05-22,172.35093688964844,1.8600006103515625,264300
2018-05-23,173.6797332763672,2.970001220703125,316200
2018-05-24,173.55636596679688,2.279998779296875,291300
2018-05-25,173.5943145751953,1.029998779296875,317800
2018-05-29,172.61666870117188,2.259994506835937,369300
2018-05-30,173.88858032226562,1.05999755859375,367500
2018-05-31,173.70823669433594,1.6399993896484375,367600
2018-06-01,176.8500213623047,2.160003662109375,2113700
2018-06-04,178.33070373535156,1.4600067138671875,450200
2018-06-05,179.30836486816406,0.9799957275390624,626900
2018-06-06,180.3429107666016,1.7299957275390625,517500
2018-06-07,178.30223083496094,3.4900054931640625,516800
2018-06-08,178.33070373535156,1.850006103515625,354600
2018-06-11,178.31167602539062,1.05999755859375,455200
2018-06-12,179.5076904296875,1.2700042724609375,295200
2018-06-13,179.156494140625,1.94000244140625,417100
2018-06-14,180.1151123046875,1.1800079345703125,574300
2018-06-15,179.4317169189453,1.5,352000
2018-06-18,179.69752502441406,2.4199981689453125,387600
2018-06-19,178.4540557861328,2.5500030517578125,525300
2018-06-20,178.94764709472656,1.07000732421875,401900
2018-06-21,177.36257934570312,2.8499908447265625,655700
2018-06-22,176.4228515625,2.020004272460937,305800
2018-06-25,172.34140014648438,4.3899993896484375,933600
2018-06-26,173.2526092529297,1.9000091552734373,555800
2018-06-27,170.59490966796875,4.1500091552734375,584800
2018-06-28,172.54412841796875,2.899993896484375,790900
2018-06-29,172.6488037109375,1.6699981689453125,354500
2018-07-02,174.45713806152344,3.6300048828125,534700
2018-07-03,172.5155792236328,3.040008544921875,330400
2018-07-05,174.78079223632812,1.94000244140625,597200
2018-07-06,176.86509704589844,2.720001220703125,324200
2018-07-09,178.39739990234375,1.540008544921875,343400
2018-07-10,178.75914001464844,1.0,859600
2018-07-11,177.81686401367188,1.589996337890625,358900
2018-07-12,180.8339080810547,2.639999389648437,340500
2018-07-13,180.60549926757807,1.1699981689453125,320100
2018-07-16,179.97735595703125,1.279998779296875,360500
2018-07-17,181.44305419921875,3.4799957275390625,387800
2018-07-18,181.3383331298828,0.9799957275390624,300400
2018-07-19,181.1480255126953,1.05999755859375,305300
2018-07-20,181.0242919921875,1.2899932861328125,326900
2018-07-23,181.73812866210935,2.270004272460937,348400
2018-07-24,181.4621124267578,2.7899932861328125,438600
2018-07-25,184.07943725585935,2.839996337890625,289900
2018-07-26,183.44175720214844,1.339996337890625,471300
2018-07-27,179.8726806640625,5.19000244140625,498800
2018-07-30,176.64622497558594,4.69000244140625,585600
2018-07-31,177.17919921875,2.410003662109375,540600
2018-08-01,179.21597290039062,1.6199951171875,385700
2018-08-02,181.8047637939453,4.779998779296875,369100
2018-08-03,182.2710723876953,1.6100006103515625,357200
2018-08-06,183.3465881347656,1.5200042724609375,311000
2018-08-07,184.07943725585935,0.9900054931640624,346400
2018-08-08,184.43157958984372,1.42999267578125,427200
2018-08-09,184.60292053222656,0.9900054931640624,500400
2018-08-10,183.3942108154297,1.69000244140625,368300
2018-08-13,183.05154418945312,2.1199951171875,389800
2018-08-14,184.2507781982422,1.8300018310546875,469900
2018-08-15,182.62326049804688,2.769989013671875,441700
2018-08-16,183.7462921142578,1.209991455078125,333700
2018-08-17,184.3935089111328,2.1999969482421875,400700
2018-08-20,184.22218322753903,1.600006103515625,439000
2018-08-21,184.62191772460935,1.279998779296875,345100
2018-08-22,185.56417846679688,1.9399871826171875,292400
2018-08-23,186.15426635742188,1.69000244140625,325600
2018-08-24,188.2861785888672,1.67999267578125,367400
2018-08-27,189.73292541503903,1.350006103515625,449200
2018-08-28,190.63702392578125,1.0800018310546875,338400
2018-08-29,192.46441650390625,2.029998779296875,3916000
2018-08-30,191.998046875,1.8900146484375,480200
2018-08-31,193.01644897460935,1.5800018310546875,331800
2018-09-04,193.29244995117188,1.9699859619140625,510600
2018-09-05,190.28489685058597,4.04998779296875,543300
2018-09-06,189.2665100097656,2.8000030517578125,510200
2018-09-07,188.68592834472656,2.6800079345703125,456900
2018-09-10,189.38072204589844,1.4499969482421875,352300
2018-09-11,190.5799102783203,2.9799957275390625,513500
2018-09-12,190.20877075195312,2.589996337890625,441300
2018-09-13,192.40728759765625,2.0,420100
2018-09-14,192.5881805419922,1.970001220703125,372800
2018-09-17,189.6757659912109,3.29998779296875,367700
2018-09-18,190.92257690429688,2.3300018310546875,799300
2018-09-19,189.98031616210935,2.4900054931640625,507900
2018-09-20,192.0361175537109,2.0,795700
2018-09-21,191.7315826416016,1.899993896484375,699200
2018-09-24,192.43716430664065,2.75,438100
2018-09-25,192.5040283203125,1.1699981689453125,309600
2018-09-26,191.5969390869141,2.259994506835937,520700
2018-09-27,192.5517425537109,0.899993896484375,387800
2018-09-28,193.4111175537109,1.519989013671875,312600
2018-10-01,193.76438903808597,1.720001220703125,506100
2018-10-02,193.51611328125,1.8300018310546875,646500
